Name,Finder URL,Type,Investment Stage,Investments,IL investments in past 2Y,Managed Assets,Investment Range
="DCG Expeditions",="https://finder.startupnationcentral.org/investor_page/dcg-expeditions",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="DCM Ventures",="https://finder.startupnationcentral.org/investor_page/dcm-ventures",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="DeA Capital",="https://finder.startupnationcentral.org/investor_page/dea-capital",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Decacorn Capital",="https://finder.startupnationcentral.org/investor_page/decacorn-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Decheng Capital",="https://finder.startupnationcentral.org/investor_page/decheng-capital",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Deep Fork Capital",="https://finder.startupnationcentral.org/investor_page/deep-fork-capital",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Deep Space Ventures",="https://finder.startupnationcentral.org/investor_page/deep-space-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Deerfield Management",="https://finder.startupnationcentral.org/investor_page/deerfield-management-1",="VC and Private Equity",="",="2",="2",="",="Undisclosed",
="DeFiance Capital",="https://finder.startupnationcentral.org/investor_page/defiance-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="DEFTA Partners",="https://finder.startupnationcentral.org/investor_page/defta-partners",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Deftly.VC",="https://finder.startupnationcentral.org/investor_page/deftly-vc-1",="VC and Private Equity",="",="2",="2",="",="Undisclosed",
="Dekrypt Capital",="https://finder.startupnationcentral.org/investor_page/dekrypt-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Delos Capital",="https://finder.startupnationcentral.org/investor_page/delos-capital",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="Delphi Technologies",="https://finder.startupnationcentral.org/investor_page/delphi-technologies",="VC and Private Equity",="",="4",="0",="",="Undisclosed",
="Demarest Media",="https://finder.startupnationcentral.org/investor_page/demarest-media",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Dementia Discovery Fund",="https://finder.startupnationcentral.org/investor_page/dementia-discovery-fund",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Denali Ventures",="https://finder.startupnationcentral.org/investor_page/denali-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Dentsu Japan",="https://finder.startupnationcentral.org/investor_page/dentsu-japan-1",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Design Fund",="https://finder.startupnationcentral.org/investor_page/design-fund",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Detroit Venture Partners",="https://finder.startupnationcentral.org/investor_page/detroit-venture-partners",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="DFJ",="https://finder.startupnationcentral.org/investor_page/dfj",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="DFJ Frontier",="https://finder.startupnationcentral.org/investor_page/dfj-frontier",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="DGB Investments",="https://finder.startupnationcentral.org/investor_page/dgb-investments",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="DHVC (Digital Horizon Capital)",="https://finder.startupnationcentral.org/investor_page/dhvc-digital-horizon-capital",="VC and Private Equity",="",="4",="0",="",="Undisclosed",
="Diamond Bio Fund",="https://finder.startupnationcentral.org/investor_page/diamond-bio-fund",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Dig Ventures",="https://finder.startupnationcentral.org/investor_page/dig-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="DigiLife",="https://finder.startupnationcentral.org/investor_page/digilife",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Digital Disrupt",="https://finder.startupnationcentral.org/investor_page/digital-disrupt",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Digital Garage Lab Fund",="https://finder.startupnationcentral.org/investor_page/digital-garage-lab-fund",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Digital Leaders Ventures",="https://finder.startupnationcentral.org/investor_page/digital-leaders-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Digitalis Ventures",="https://finder.startupnationcentral.org/investor_page/digitalis-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="DiNovA Capital",="https://finder.startupnationcentral.org/investor_page/dinova-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Direct Equity Partners",="https://finder.startupnationcentral.org/investor_page/direct-equity-partners",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Direct Insurance",="https://finder.startupnationcentral.org/investor_page/direct-insurance",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Discover Growth Fund",="https://finder.startupnationcentral.org/investor_page/discover-growth-fund",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Dispersion Capital",="https://finder.startupnationcentral.org/investor_page/dispersion-capital",="VC and Private Equity",="",="3",="1",="",="Undisclosed",
