Name,Finder URL,Type,Investment Stage,Investments,IL investments in past 2Y,Managed Assets,Investment Range
="VEKTOR Partners",="https://finder.startupnationcentral.org/investor_page/vektor-partners",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Velo Partners",="https://finder.startupnationcentral.org/investor_page/velo-partners",="VC and Private Equity",="",="5",="0",="",="Undisclosed",
="Velocity Capital Management",="https://finder.startupnationcentral.org/investor_page/velocity-capital-management",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Velocity Ventures",="https://finder.startupnationcentral.org/investor_page/velocity-ventures-1",="VC and Private Equity",="",="3",="1",="",="Undisclosed",
="Velvet Sea Ventures",="https://finder.startupnationcentral.org/investor_page/velvet-sea-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="VenFin",="https://finder.startupnationcentral.org/investor_page/venfin",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Ventruing",="https://finder.startupnationcentral.org/investor_page/ventruing",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Ventura Capital Grou",="https://finder.startupnationcentral.org/investor_page/ventura-capital-grou",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Venture Strategy Partners",="https://finder.startupnationcentral.org/investor_page/venture-strategy-partners",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Venturespring",="https://finder.startupnationcentral.org/investor_page/venturespring",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Vera Equity",="https://finder.startupnationcentral.org/investor_page/vera-equity",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Verlinvest",="https://finder.startupnationcentral.org/investor_page/verlinvest",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Vershina Capital",="https://finder.startupnationcentral.org/investor_page/vershina-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="VersoVentures",="https://finder.startupnationcentral.org/investor_page/versoventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Verstra Ventures",="https://finder.startupnationcentral.org/investor_page/verstra-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Verticality Investment Group",="https://finder.startupnationcentral.org/investor_page/verticality-investment-group",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Via.Io",="https://finder.startupnationcentral.org/investor_page/via-io",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Viking Global Investors",="https://finder.startupnationcentral.org/investor_page/viking-global-investors",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Viking Macabee Ventures",="https://finder.startupnationcentral.org/investor_page/viking-macabee-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Village Global",="https://finder.startupnationcentral.org/investor_page/village-global",="VC and Private Equity",="",="4",="0",="",="Undisclosed",
="Viola Group",="https://finder.startupnationcentral.org/investor_page/viola-group",="VC and Private Equity",="",="3",="1",="",="Undisclosed",
="Viralety Ventures",="https://finder.startupnationcentral.org/investor_page/viralety-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Virgin Green Fund",="https://finder.startupnationcentral.org/investor_page/virgin-green-fund-1",="VC and Private Equity",="",="5",="0",="",="Undisclosed",
="Virtus Inspire Ventures",="https://finder.startupnationcentral.org/investor_page/virtus-inspire-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Visionary Ventures",="https://finder.startupnationcentral.org/investor_page/visionary-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Visionary Ventures",="https://finder.startupnationcentral.org/investor_page/visionary-ventures-1",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Visionnaire Ventures",="https://finder.startupnationcentral.org/investor_page/visionnaire-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Vista Equity Partners",="https://finder.startupnationcentral.org/investor_page/vista-equity-partners",="VC and Private Equity",="",="1",="0",="$103B",="Undisclosed",
="Vista Public Strategies",="https://finder.startupnationcentral.org/investor_page/vista-public-strategies",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="VistaLabs",="https://finder.startupnationcentral.org/investor_page/vistalabs",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
