Name,Finder URL,Type,Investment Stage,Investments,IL investments in past 2Y,Managed Assets,Investment Range
="Red Sea Ventures",="https://finder.startupnationcentral.org/investor_page/red-sea-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Red Shepherd Ventures",="https://finder.startupnationcentral.org/investor_page/red-shepherd-ventures",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Red Swan Ventures",="https://finder.startupnationcentral.org/investor_page/red-swan-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="REDDS Capital",="https://finder.startupnationcentral.org/investor_page/redds-capital",="VC and Private Equity",="",="4",="0",="",="Undisclosed",
="Redline Capital",="https://finder.startupnationcentral.org/investor_page/redline-capital",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Redline Capital Management S.A.",="https://finder.startupnationcentral.org/investor_page/redline-capital-management-s-a",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Redmile Group",="https://finder.startupnationcentral.org/investor_page/redmile-group",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Redwood Venture Partners",="https://finder.startupnationcentral.org/investor_page/redwood-venture-partners",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Reed Elsevier Ventures",="https://finder.startupnationcentral.org/investor_page/reed-elsevier-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="ReGen Ventures",="https://finder.startupnationcentral.org/investor_page/regen-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Regeneration.VC",="https://finder.startupnationcentral.org/investor_page/regeneration-vc",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Reinforced Ventures",="https://finder.startupnationcentral.org/investor_page/reinforced-ventures",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="Relay Ventures",="https://finder.startupnationcentral.org/investor_page/relay-ventures",="VC and Private Equity",="",="3",="0",="",="Undisclosed",
="Remiges Ventures",="https://finder.startupnationcentral.org/investor_page/remiges-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Renegade Partners",="https://finder.startupnationcentral.org/investor_page/renegade-partners",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Republic Capital",="https://finder.startupnationcentral.org/investor_page/republic-capital",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="Residential Aged Australias Pty Ltd",="https://finder.startupnationcentral.org/investor_page/residential-aged-australias-pty-ltd",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Restaurant Brands International (RBI)",="https://finder.startupnationcentral.org/investor_page/restaurant-brands-international-rbi",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Reuben Brothers",="https://finder.startupnationcentral.org/investor_page/reuben-brothers",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="REV.VC",="https://finder.startupnationcentral.org/investor_page/rev-vc",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Revel Partners",="https://finder.startupnationcentral.org/investor_page/revel-partners",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Revival Healthcare",="https://finder.startupnationcentral.org/investor_page/revival-healthcare",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Revolution",="https://finder.startupnationcentral.org/investor_page/revolution",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="RGAX",="https://finder.startupnationcentral.org/investor_page/rgax",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Rhia Ventures",="https://finder.startupnationcentral.org/investor_page/rhia-ventures",="VC and Private Equity",="",="2",="1",="",="Undisclosed",
="Rho Ventures",="https://finder.startupnationcentral.org/investor_page/rho-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Rich Products Ventures",="https://finder.startupnationcentral.org/investor_page/rich-products-ventures",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="Ridgeline Partners",="https://finder.startupnationcentral.org/investor_page/ridgeline-partners",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Rimonci Capital",="https://finder.startupnationcentral.org/investor_page/rimonci-capital",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Rittenhouse Ventures",="https://finder.startupnationcentral.org/investor_page/rittenhouse-ventures",="VC and Private Equity",="",="2",="0",="",="Undisclosed",
="Rivage Investment",="https://finder.startupnationcentral.org/investor_page/rivage-investment",="VC and Private Equity",="",="1",="1",="",="Undisclosed",
="RiverPark Funds",="https://finder.startupnationcentral.org/investor_page/riverpark-funds",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="RIVOLET",="https://finder.startupnationcentral.org/investor_page/rivolet",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="RMI Partners",="https://finder.startupnationcentral.org/investor_page/rmi-partners",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Robot Ventures",="https://finder.startupnationcentral.org/investor_page/robot-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
="Roch Ventures",="https://finder.startupnationcentral.org/investor_page/roch-ventures",="VC and Private Equity",="",="1",="0",="",="Undisclosed",
